User Id,Module,Sub Module,Actions
419,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
420,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
421,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
422,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
423,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
424,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
425,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
426,model_building,ml_backends,"['list', 'get']"
427,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
428,model_building,ml_backends,"['list', 'get']"
429,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
430,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
431,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
432,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
433,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
434,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
435,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
436,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
437,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
438,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
439,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
440,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
441,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
442,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
443,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
444,model_building,ml_backends,"['list', 'get']"
445,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
446,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
447,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
448,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
449,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
450,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
451,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
452,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
453,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
454,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
455,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
456,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
457,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
458,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
459,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
460,model_building,ml_backends,"['list', 'get']"
461,model_building,ml_backends,"['list', 'get']"
462,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
463,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
464,model_building,ml_backends,"['list', 'get']"
465,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
466,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
467,model_building,ml_backends,"['list', 'get']"
468,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
469,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
470,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
471,model_building,ml_backends,"['list', 'get']"
472,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
473,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
474,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
475,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
476,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
477,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
478,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
479,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
480,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
481,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
482,model_building,ml_backends,"['list', 'get']"
483,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
484,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
485,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
486,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
487,model_building,ml_backends,"['list', 'get']"
488,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
489,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
490,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
491,model_building,ml_backends,"['list', 'get']"
492,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
493,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
494,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
495,model_building,ml_backends,"['list', 'get']"
496,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
497,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
498,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
499,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
500,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
501,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
502,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
503,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
504,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
505,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
506,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
507,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
508,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
509,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
510,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
511,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
512,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
513,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
514,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
515,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
516,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
517,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
518,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
519,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
520,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
521,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
522,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
523,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
524,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
525,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
526,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
527,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
528,model_building,ml_backends,"['list', 'get']"
529,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
530,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
531,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
532,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
533,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
534,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
535,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
536,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
537,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
538,model_building,ml_backends,"['list', 'get']"
539,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
540,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
541,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
542,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
543,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
544,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
545,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
546,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
547,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
548,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
549,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
550,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
551,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
552,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
553,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
554,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
555,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
556,model_building,ml_backends,"['list', 'get']"
557,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
558,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
559,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
560,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
561,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
562,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
563,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
564,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
565,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
566,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
567,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
568,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
569,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
570,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
571,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
572,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
573,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
574,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
575,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
576,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
577,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
578,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
579,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
580,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
581,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
582,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
583,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
584,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
585,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
586,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
587,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
588,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
589,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
590,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
591,model_building,ml_backends,"['list', 'get']"
592,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
593,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
594,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
595,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
